,Powierzchnia,Piętro,room_count,lat,lng,Ludnosc,age,balkon,taras,Winda,Miejsce_parkingowe,Materiał_budynku,Stan_wykończenia,Rodzaj_zabudowy,price
2791,72.0,4.0,4.0,53.1357653,23.17122,268143.0,32.0,1.0,0.0,0,0,0,0,0,2400.0
2792,30.0,3.0,1.0,51.771272,19.454857,120202.8,18.0,0.0,0.0,0,1,0,0,0,1650.0
2793,46.58,2.0,2.0,52.2361739,20.9652488,90327.38888888888,68.0,0.0,0.0,1,1,0,1,0,3000.0
2794,39.92,0.0,2.0,50.06102,18.4911285,125631.0,15.0,0.0,0.0,0,1,0,0,1,1900.0
2795,70.0,2.0,2.0,53.0121152,18.6104998,175852.0,17.0,0.0,0.0,0,1,1,0,0,4000.0
2796,63.0,4.0,3.0,51.2295569,22.5300407,314208.0,18.0,1.0,0.0,0,1,1,1,0,3000.0
2797,54.5,2.0,2.0,51.7523025,19.5692389,120202.8,23.0,1.0,1.0,0,1,0,0,0,2200.0
2798,44.0,4.0,2.0,51.7525157,19.4767132,120202.8,14.0,1.0,0.0,1,1,1,1,0,2600.0
2799,54.0,2.0,2.0,52.3193607,20.9502438,90327.38888888888,20.0,1.0,0.0,1,1,0,0,0,2900.0
2800,26.64,3.0,1.0,50.0172894,19.8957106,141070.0,17.0,0.0,0.0,0,1,1,1,1,2000.0
2801,43.0,3.0,2.0,52.2036109,21.011942,90327.38888888888,68.0,1.0,0.0,0,1,0,1,1,3000.0
2802,54.15,4.0,3.0,50.0113655,20.0236074,141070.0,16.0,1.0,0.0,0,1,0,0,0,1200.0
2803,53.0,3.0,2.0,52.1763606,20.9944114,90327.38888888888,14.0,1.0,1.0,1,0,0,0,0,3500.0
2804,72.0,2.0,3.0,52.2164392,20.9612925,90327.38888888888,9.0,0.0,0.0,1,1,0,0,1,5000.0
2805,46.86,2.0,3.0,53.3399854,15.0487015,2451.133333333333,15.0,1.0,0.0,0,1,0,1,1,1500.0
2806,50.0,3.0,2.0,52.2407178,21.0258297,90327.38888888888,20.0,0.0,0.0,0,1,1,1,1,6000.0
2807,40.0,2.0,2.0,53.0137902,18.5984437,175852.0,4.0,1.0,0.0,1,1,0,1,0,1300.0
2808,50.0,2.0,2.0,53.0071084,18.5898592,175852.0,18.0,1.0,0.0,0,1,1,1,1,1900.0
2809,29.0,3.0,1.0,52.2012435,21.0284888,90327.38888888888,20.0,0.0,0.0,0,1,1,1,0,5000.0
2811,120.0,1.0,3.0,52.1734165,21.081489,90327.38888888888,17.0,0.0,1.0,1,0,1,1,0,6800.0
2813,105.0,1.0,3.0,52.186962,21.021859,90327.38888888888,15.0,1.0,0.0,1,0,1,1,0,7500.0
2814,91.0,3.0,4.0,52.1365334,21.0612481,90327.38888888888,22.0,1.0,1.0,1,0,1,1,0,6000.0
2816,85.0,3.0,3.0,52.2298015,21.038103,90327.38888888888,6.0,1.0,1.0,1,0,1,1,0,7900.0
2817,50.0,2.0,2.0,52.2247175,21.0149539,90327.38888888888,20.0,1.0,0.0,1,1,1,1,0,5900.0
2818,70.7,1.0,3.0,52.2312337,21.0925229,90327.38888888888,5.0,1.0,0.0,1,0,1,1,0,5700.0
2820,94.32,10.0,3.0,52.254362,20.9934008,90327.38888888888,11.0,1.0,0.0,1,0,0,1,0,8000.0
2822,53.0,2.0,2.0,52.1992577,21.0126829,90327.38888888888,20.0,1.0,0.0,0,1,1,1,1,4000.0
2823,100.0,3.0,3.0,52.2419897,21.1810223,90327.38888888888,19.0,0.0,0.0,0,0,1,1,0,6200.0
2824,45.0,2.0,2.0,52.1991661,20.9542235,90327.38888888888,5.0,1.0,0.0,1,0,1,1,0,4900.0
2825,79.0,7.0,3.0,52.1669158,21.0118718,90327.38888888888,19.0,1.0,0.0,1,0,1,1,0,5200.0
2826,80.0,6.0,3.0,52.257769,20.9945254,90327.38888888888,17.0,1.0,0.0,1,0,1,1,1,5500.0
2827,80.0,1.0,4.0,52.1855225,20.9954548,90327.38888888888,18.0,1.0,0.0,1,1,1,1,1,7200.0
2828,40.0,2.0,2.0,50.27244169999999,19.0176489,261379.0,14.0,1.0,0.0,0,1,0,0,0,2570.0
2830,42.0,1.0,2.0,50.8691192,15.6842688,69941.0,13.0,0.0,0.0,0,0,0,0,0,3000.0
2831,45.0,1.0,2.0,52.2385765,20.9880887,90327.38888888888,8.0,1.0,0.0,1,0,1,1,1,4500.0
2832,100.0,1.0,4.0,51.0289206,16.9658073,12567.666666666666,16.0,1.0,0.0,1,0,1,0,0,7000.0
2833,22.06,0.0,1.0,51.166611,17.1339871,115516.8,2.0,0.0,0.0,1,0,1,0,0,2100.0
2834,32.04,2.0,2.0,53.4330206,14.5483543,347786.0,12.0,0.0,0.0,0,1,1,1,1,2300.0
2835,100.0,1.0,4.0,52.7562149,18.2606016,11378.307692307691,11.0,0.0,0.0,0,1,0,0,0,1100.0
2836,31.1,3.0,1.0,52.43675529999999,16.8505716,93138.2,16.0,0.0,0.0,0,1,1,0,1,2200.0
2837,37.0,2.0,2.0,53.426635,18.7267073,79063.0,19.0,1.0,0.0,0,1,1,1,1,1300.0
2838,75.0,7.0,3.0,52.2470903,21.0970667,90327.38888888888,19.0,0.0,0.0,0,1,1,0,1,4000.0
2839,38.0,2.0,2.0,52.233965,21.0166156,90327.38888888888,63.0,0.0,0.0,0,1,0,0,0,2900.0
2840,83.0,3.0,3.0,52.2407178,21.0258297,90327.38888888888,11.0,0.0,0.0,1,0,1,1,0,8500.0
2841,60.0,6.0,3.0,52.173523,20.9999269,90327.38888888888,19.0,1.0,0.0,0,0,1,1,1,6500.0
2842,120.1,4.0,4.0,52.2009348,21.0389299,90327.38888888888,16.0,1.0,0.0,1,0,0,1,0,8500.0
2843,29.0,5.0,1.0,50.0447236,18.7006401,58446.0,16.0,0.0,0.0,1,1,1,0,0,1450.0
2844,50.0,9.0,2.0,50.11814039999999,18.9742031,116583.0,2.0,1.0,0.0,1,0,1,0,1,3700.0
2845,48.0,4.0,2.0,52.231297,20.9689736,90327.38888888888,3.0,1.0,0.0,0,0,1,0,1,3500.0
2847,65.0,2.0,3.0,51.115085,17.0266004,115516.8,2.0,0.0,1.0,1,1,0,1,0,5500.0
2848,38.0,3.0,2.0,50.8119322,19.1139458,200317.0,63.0,1.0,0.0,0,1,0,0,0,1900.0
2849,42.0,3.0,1.0,52.1992577,21.0126829,90327.38888888888,20.0,0.0,0.0,0,0,1,1,0,2800.0
2850,29.0,0.0,1.0,50.023051,19.958041,141070.0,1.0,0.0,0.0,1,1,1,0,0,2450.0
2851,28.0,3.0,1.0,50.4733789,17.333417,9143.642857142857,16.0,0.0,0.0,0,0,0,0,0,1650.0
2852,52.9,2.0,3.0,51.3687535,19.3564248,12168.888888888889,17.0,1.0,0.0,0,1,1,0,0,1600.0
2853,60.0,1.0,2.0,50.048854,19.9599434,141070.0,16.0,1.0,0.0,0,1,1,0,0,3000.0
2854,20.0,1.0,1.0,49.719657,18.8120576,12100.785714285714,16.0,0.0,0.0,0,1,1,0,1,1000.0
2855,93.0,3.0,3.0,53.4837486,18.753565,79063.0,18.0,0.0,0.0,0,1,0,0,0,1300.0
2856,31.97,2.0,2.0,53.4330206,14.5483543,347786.0,12.0,0.0,0.0,0,1,1,1,1,2300.0
2857,33.0,0.0,1.0,51.0785518,17.0531945,115516.8,4.0,1.0,0.0,0,1,0,0,0,1800.0
2858,51.0,2.0,2.0,51.1040522,17.1037189,115516.8,24.0,1.0,0.0,0,0,1,0,0,2200.0
2859,80.0,3.0,3.0,52.2030944,21.0155615,90327.38888888888,19.0,1.0,0.0,1,1,1,1,1,7500.0
2860,63.0,1.0,3.0,51.0521163,17.0623089,115516.8,14.0,1.0,0.0,0,0,0,0,0,2500.0
2861,39.0,5.0,2.0,53.12332910000001,18.0367204,301909.0,16.0,1.0,0.0,1,0,1,0,0,1750.0
2862,36.0,2.0,1.0,52.2397876,21.1077392,90327.38888888888,1.0,1.0,0.0,1,0,0,0,1,2800.0
2863,23.6,7.0,1.0,53.4329425,14.554604,347786.0,13.0,1.0,0.0,0,1,1,1,0,3000.0
2864,31.0,4.0,1.0,53.1048784,18.0361101,301909.0,16.0,0.0,0.0,1,1,1,1,0,1600.0
2866,31.0,1.0,2.0,53.13248859999999,23.1688403,268143.0,9.0,1.0,0.0,0,0,1,0,1,1600.0
2867,43.0,3.0,2.0,50.0411867,21.9991196,185662.0,2.0,1.0,0.0,1,0,1,0,0,2500.0
2868,27.0,1.0,1.0,49.9461856,18.5811522,80334.0,16.0,0.0,0.0,1,1,0,0,0,1100.0
2869,42.0,3.0,2.0,51.109527,17.1239404,115516.8,3.0,1.0,0.0,1,0,0,0,0,3000.0
2870,135.0,3.0,4.0,52.198864,20.9618702,90327.38888888888,18.0,0.0,1.0,1,0,0,1,1,6900.0
2871,39.0,3.0,2.0,50.2783666,18.6701294,160308.0,52.0,1.0,0.0,0,1,1,0,0,1700.0
2872,37.0,1.0,1.0,50.13456430000001,19.4001765,4980.777777777777,17.0,1.0,0.0,0,1,0,1,0,1700.0
2873,53.58,3.0,3.0,50.29206740000001,18.708866,160308.0,48.0,1.0,0.0,0,1,1,0,0,2500.0
2874,38.0,3.0,1.0,50.0774262,19.9257844,141070.0,17.0,1.0,0.0,0,0,1,1,0,1800.0
2875,67.0,1.0,3.0,53.41487,14.49343,347786.0,23.0,1.0,0.0,0,0,0,0,0,2700.0
2876,37.0,0.0,1.0,54.4613499,16.9944077,80626.0,18.0,1.0,0.0,0,0,1,0,0,2300.0
2877,32.0,1.0,1.0,50.3249278,18.7857186,148281.0,16.0,0.0,0.0,0,1,1,1,1,1000.0
2878,41.0,1.0,2.0,52.6230392,16.7959695,8187.2,3.0,0.0,0.0,1,1,1,0,0,1500.0
2879,135.0,3.0,4.0,52.198864,20.9618702,90327.38888888888,18.0,0.0,1.0,1,0,0,1,1,6900.0
2880,25.0,1.0,1.0,51.104405,17.0233795,115516.8,63.0,0.0,0.0,0,1,0,0,0,2100.0
2881,44.5,0.0,2.0,50.0948333,19.9328271,141070.0,23.0,0.0,0.0,0,1,1,0,0,1450.0
2882,40.0,0.0,1.0,51.1009873,16.9429524,115516.8,15.0,0.0,0.0,0,1,0,0,0,1700.0
2883,53.0,10.0,2.0,52.2343618,21.1134322,90327.38888888888,6.0,1.0,0.0,1,1,0,0,0,3200.0
2884,36.0,2.0,2.0,52.3783113,16.9474395,93138.2,2.0,1.0,0.0,1,0,0,0,0,2100.0
2885,70.0,1.0,3.0,52.48433139999999,16.8573886,15708.6,4.0,0.0,0.0,0,1,1,0,1,2300.0
2886,34.82,2.0,2.0,54.4040453,18.5906652,420796.0,2.0,1.0,0.0,1,0,1,0,0,3400.0
2887,24.1,3.0,1.0,52.42167060000001,16.907431,93138.2,16.0,0.0,0.0,0,1,1,1,1,1500.0
2888,45.0,3.0,2.0,50.0365018,20.0155176,141070.0,15.0,0.0,0.0,0,1,0,0,0,1700.0
2889,40.0,4.0,2.0,52.2316922,20.8896259,90327.38888888888,8.0,1.0,0.0,1,0,1,0,0,2800.0
2890,35.0,0.0,2.0,52.44639489999999,16.9537315,93138.2,16.0,0.0,0.0,0,1,1,1,1,1300.0
2891,33.0,2.0,1.0,50.0381013,19.9255806,141070.0,3.0,1.0,0.0,1,0,1,0,0,2300.0
2893,21.0,0.0,1.0,52.2493765,21.0777686,90327.38888888888,58.0,0.0,0.0,0,1,0,0,0,1900.0
2894,62.8,4.0,3.0,50.2830004,19.014664,261379.0,43.0,1.0,0.0,1,1,0,1,0,1800.0
2895,40.0,1.0,2.0,53.465919,14.540955,347786.0,8.0,1.0,0.0,0,1,0,0,0,1900.0
2896,43.0,1.0,2.0,52.400685,16.8638727,93138.2,3.0,1.0,0.0,1,0,0,0,0,2650.0
2897,50.0,4.0,2.0,51.39772199999999,16.2095788,19812.0,15.0,0.0,0.0,0,1,1,1,1,1500.0
2898,73.0,3.0,3.0,50.5770813,19.3414843,9654.57142857143,11.0,1.0,0.0,0,1,0,0,0,1800.0
2899,36.0,2.0,2.0,52.2504448,21.0318428,90327.38888888888,48.0,1.0,0.0,1,1,1,1,1,2800.0
2900,55.0,1.0,2.0,52.2420757,20.9988564,90327.38888888888,20.0,0.0,0.0,0,1,0,0,0,4350.0
2901,31.0,4.0,2.0,51.7183072,19.4734251,120202.8,1.0,1.0,1.0,1,1,0,0,0,1850.0
2902,50.0,7.0,2.0,52.2274889,20.8856633,90327.38888888888,4.0,1.0,0.0,1,0,1,0,0,2800.0
2903,45.0,1.0,2.0,50.2893135,18.9457794,93189.0,63.0,0.0,0.0,0,1,0,0,0,2500.0
2904,83.0,1.0,4.0,52.4093634,16.9317991,93138.2,13.0,0.0,0.0,1,1,1,0,0,3600.0
2905,38.0,5.0,2.0,52.1874253,20.9876894,90327.38888888888,3.0,1.0,0.0,1,1,1,0,0,3220.0
2906,42.0,1.0,2.0,50.8498434,16.475679,12683.64705882353,15.0,1.0,0.0,0,1,1,1,0,2200.0
2907,65.0,1.0,3.0,51.0348387,16.9657092,12567.666666666666,12.0,1.0,0.0,1,0,0,0,0,3500.0
2908,40.0,2.0,2.0,51.6414767,17.8106155,9875.217391304348,2.0,1.0,1.0,1,0,0,0,0,1800.0
2909,30.0,1.0,2.0,51.130075,17.0452975,115516.8,3.0,1.0,0.0,1,1,0,0,0,2500.0
2911,43.0,4.0,2.0,50.0710629,19.9171877,141070.0,2.0,1.0,0.0,1,0,1,0,0,2750.0
2912,45.44,2.0,2.0,52.4159668,16.9607318,93138.2,2.0,1.0,1.0,1,0,0,0,0,3000.0
2913,70.0,2.0,2.0,51.1756961,16.9932025,115516.8,14.0,0.0,1.0,0,0,1,1,0,3700.0
2914,47.0,3.0,2.0,51.4037025,21.1535948,192417.0,2.0,0.0,0.0,1,0,1,0,0,2350.0
2915,50.0,4.0,2.0,51.7629048,19.4456694,120202.8,7.0,1.0,0.0,0,0,0,0,0,2600.0
2917,31.0,3.0,1.0,53.1368028,18.0001164,301909.0,3.0,1.0,0.0,1,0,0,0,0,1400.0
2918,65.0,0.0,3.0,51.2228179,17.3748332,8566.916666666666,4.0,0.0,1.0,0,0,1,0,0,3500.0
2919,34.0,1.0,1.0,52.2326557,21.0744424,90327.38888888888,20.0,1.0,0.0,1,1,0,0,0,2190.0
2920,60.0,8.0,2.0,51.1155425,17.0145685,115516.8,15.0,0.0,0.0,0,0,0,0,0,4000.0
2921,55.7,4.0,3.0,50.12180069999999,19.0200022,116583.0,45.0,1.0,0.0,1,1,1,0,0,2400.0
2922,72.0,3.0,3.0,49.67402999999999,20.07982,11015.75,2.0,0.0,0.0,1,1,1,0,0,2900.0
2923,50.0,3.0,2.0,50.8092054,19.1137746,200317.0,15.0,1.0,0.0,0,1,1,0,0,3000.0
2924,53.0,0.0,3.0,53.72635289999999,18.9323043,11195.142857142857,4.0,0.0,0.0,0,1,1,0,0,1700.0
2925,43.0,6.0,2.0,51.732982,19.4486397,120202.8,58.0,1.0,0.0,1,1,0,0,0,1300.0
2926,63.0,0.0,4.0,50.88758,21.66654,7541.454545454545,19.0,1.0,0.0,0,1,1,1,0,1000.0
2927,49.0,1.0,2.0,51.248217,22.5293352,314208.0,3.0,1.0,0.0,1,0,1,0,0,2600.0
2928,65.0,7.0,3.0,51.7764168,19.4813673,120202.8,4.0,0.0,1.0,1,0,0,0,0,3000.0
2929,33.0,5.0,2.0,52.1904745,20.8999725,90327.38888888888,5.0,1.0,1.0,1,0,0,0,0,2000.0
2930,51.0,4.0,2.0,51.0958738,17.0063233,115516.8,14.0,1.0,0.0,0,1,1,1,1,2400.0
2931,37.0,2.0,1.0,51.7271639,19.4590444,120202.8,18.0,1.0,0.0,0,1,0,0,0,1750.0
2932,47.0,10.0,2.0,52.2313745,21.1144694,90327.38888888888,4.0,1.0,0.0,1,0,0,0,0,3100.0
2933,62.2,4.0,4.0,50.0960274,18.9942026,116583.0,43.0,1.0,0.0,1,1,1,0,1,2700.0
2934,51.23,1.0,3.0,52.1878504,21.0686764,90327.38888888888,19.0,1.0,0.0,0,0,1,1,0,3800.0
2935,29.0,1.0,2.0,50.6631281,17.9451507,116309.0,2.0,0.0,0.0,1,1,1,0,0,1850.0
2936,53.0,4.0,2.0,51.7575689,19.4700887,120202.8,3.0,1.0,0.0,1,0,1,0,0,3550.0
2937,46.0,3.0,2.0,52.2005618,20.9628778,90327.38888888888,19.0,1.0,0.0,0,0,1,0,0,2950.0
2938,33.0,0.0,1.0,50.06465009999999,19.9449799,141070.0,18.0,1.0,1.0,0,1,0,0,0,1900.0
2939,49.0,2.0,1.0,50.29449229999999,18.6713802,160308.0,15.0,0.0,0.0,0,1,1,1,0,1200.0
2940,32.0,1.0,1.0,50.092124,19.9292169,141070.0,3.0,1.0,0.0,0,1,0,0,0,1500.0
2941,56.0,0.0,2.0,54.1115218,22.9307881,66430.0,31.0,1.0,0.0,0,1,1,1,0,1200.0
2942,49.0,2.0,2.0,52.7325285,15.2369305,109780.0,11.0,1.0,0.0,1,1,1,0,0,1900.0
2943,38.52,5.0,2.0,50.0961148,20.0107896,141070.0,16.0,1.0,1.0,1,1,1,0,0,1800.0
2944,50.0,0.0,2.0,49.9841615,19.8916251,141070.0,13.0,0.0,1.0,0,0,0,0,0,2300.0
2945,51.0,2.0,2.0,54.474171,18.4620684,219142.0,17.0,1.0,0.0,0,0,1,0,0,2000.0
2946,32.0,3.0,1.0,52.190334,20.9180978,90327.38888888888,20.0,0.0,0.0,1,0,1,1,0,2970.0
2947,43.0,3.0,2.0,52.0425726,23.1083232,54844.0,22.0,0.0,0.0,0,1,1,0,0,1400.0
2948,28.0,4.0,1.0,50.0614236,19.9422446,141070.0,17.0,0.0,0.0,0,1,1,1,0,2400.0
2949,33.0,3.0,1.0,54.3197649,18.5772264,420796.0,17.0,1.0,0.0,0,1,1,0,0,2200.0
2950,54.0,6.0,2.0,52.2416808,21.0840602,90327.38888888888,6.0,1.0,0.0,1,0,1,0,0,2800.0
2951,33.0,3.0,2.0,53.1347565,23.1850845,268143.0,21.0,0.0,0.0,0,1,0,0,0,1500.0
2952,42.0,9.0,2.0,52.4211216,16.8659041,93138.2,13.0,1.0,0.0,1,0,0,0,0,2200.0
2953,35.95,5.0,2.0,51.4119193,21.1642613,192417.0,48.0,1.0,0.0,1,1,1,1,0,1400.0
2954,39.0,1.0,2.0,53.12348040000001,18.0084378,301909.0,16.0,0.0,0.0,0,0,0,1,0,1400.0
2955,67.0,1.0,3.0,51.0980783,17.0065838,115516.8,53.0,1.0,0.0,0,1,0,0,0,3700.0
2956,42.0,1.0,2.0,52.1561298,21.1116284,90327.38888888888,7.0,1.0,1.0,1,0,0,0,0,3200.0
2957,95.0,0.0,3.0,52.2094716,21.0460966,90327.38888888888,19.0,0.0,0.0,0,1,0,0,0,7900.0
2958,19.0,2.0,1.0,52.43675529999999,16.8505716,93138.2,16.0,0.0,0.0,0,1,0,0,0,1400.0
2959,75.0,9.0,4.0,50.2512238,19.0331271,261379.0,31.0,1.0,0.0,1,1,0,0,0,2800.0
2960,28.3,0.0,1.0,53.7380311,20.5139027,154339.0,26.0,1.0,0.0,0,1,0,0,0,1200.0
2961,95.74,4.0,3.0,51.772491,19.4770911,120202.8,17.0,1.0,0.0,1,0,1,0,0,4900.0
2962,32.0,2.0,1.0,52.3078468,20.9938462,90327.38888888888,15.0,0.0,0.0,0,0,1,0,1,1350.0
2963,43.0,4.0,2.0,50.2238777,18.9948271,261379.0,5.0,1.0,0.0,1,1,1,0,1,1950.0
2964,97.0,1.0,3.0,53.11208560000001,17.9899445,301909.0,15.0,1.0,0.0,0,1,0,1,0,2800.0
2965,40.5,10.0,2.0,52.2199254,21.0121077,90327.38888888888,56.0,0.0,0.0,1,1,0,0,0,3450.0
2966,34.0,2.0,2.0,50.0345805,19.9316234,141070.0,8.0,1.0,0.0,1,0,0,0,0,2400.0
2967,47.6,1.0,2.0,51.6155216,15.3031536,6123.083333333333,14.0,1.0,0.0,0,1,0,0,0,1600.0
2968,47.0,0.0,2.0,50.0121011,20.9858407,101216.0,16.0,0.0,0.0,0,1,0,0,1,1500.0
2969,44.0,2.0,2.0,52.2053039,20.9733717,90327.38888888888,45.0,1.0,0.0,0,1,0,0,0,3100.0
2971,37.4,1.0,1.0,50.3944041,18.8797837,137345.0,16.0,1.0,0.0,0,1,1,1,0,1000.0
2972,35.0,5.0,2.0,50.0163742,20.0008313,141070.0,2.0,1.0,0.0,1,1,1,0,0,2300.0
2974,28.0,1.0,1.0,53.4466551,14.5522124,347786.0,13.0,0.0,0.0,1,1,0,0,0,1450.0
2975,63.19,1.0,3.0,50.8452254,16.4177773,12683.64705882353,14.0,1.0,0.0,0,1,1,0,0,1850.0
2976,56.0,1.0,2.0,52.2005721,21.029504,90327.38888888888,15.0,1.0,0.0,1,0,1,0,0,3550.0
2977,57.0,0.0,2.0,52.4044483,20.9499697,19067.0,14.0,1.0,0.0,0,0,0,0,0,1900.0
2978,44.68,3.0,2.0,50.0151358,19.8960133,141070.0,15.0,1.0,0.0,1,1,0,1,0,2300.0
2979,49.93,3.0,2.0,51.3687535,19.3564248,12168.888888888889,18.0,1.0,0.0,0,1,1,0,0,1100.0
2980,32.0,7.0,2.0,51.7615402,19.4580347,120202.8,17.0,0.0,0.0,1,1,1,0,0,1730.0
2981,61.0,0.0,3.0,50.296346,18.7932743,148281.0,15.0,1.0,0.0,0,0,1,0,0,2500.0
2982,80.0,1.0,3.0,52.2059005,20.9960634,90327.38888888888,19.0,1.0,0.0,0,0,1,0,1,6800.0
2983,90.0,6.0,3.0,52.1951226,20.8837885,90327.38888888888,15.0,1.0,0.0,1,0,0,0,0,4000.0
2984,84.0,6.0,2.0,52.230907,20.9346495,90327.38888888888,16.0,1.0,1.0,1,0,1,0,0,5000.0
2985,33.3,3.0,1.0,50.0130204,18.456608,16353.888888888889,16.0,1.0,0.0,1,1,1,0,0,900.0
2986,108.5,3.0,4.0,51.7818506,19.41203,120202.8,2.0,0.0,0.0,0,1,1,0,0,4000.0
2987,70.0,3.0,3.0,51.1071437,17.0610568,115516.8,14.0,0.0,1.0,1,0,0,0,0,5900.0
2988,72.0,2.0,3.0,52.26932859999999,20.9818745,90327.38888888888,8.0,1.0,0.0,1,0,0,0,0,6800.0
2989,51.0,10.0,3.0,50.8183956,19.1211676,200317.0,15.0,1.0,0.0,0,0,1,0,1,1900.0
2990,26.0,4.0,1.0,50.0395966,19.9407917,141070.0,4.0,0.0,0.0,1,1,1,0,0,2000.0
2991,90.0,1.0,3.0,53.4438433,14.5055732,347786.0,11.0,0.0,0.0,0,1,0,0,0,4400.0
2992,38.0,10.0,2.0,51.40272359999999,21.1471333,192417.0,18.0,1.0,0.0,1,1,0,0,0,1250.0
2993,65.0,5.0,3.0,52.1763606,20.9944114,90327.38888888888,3.0,1.0,0.0,1,0,0,0,0,5290.0
2994,43.4,3.0,2.0,52.1951226,20.8837885,90327.38888888888,2.0,1.0,0.0,1,1,0,0,0,2400.0
2995,45.0,0.0,2.0,50.2512238,19.0331271,261379.0,4.0,0.0,1.0,1,0,0,0,0,2500.0
2996,90.0,4.0,2.0,52.1624843,21.078143,90327.38888888888,19.0,1.0,1.0,1,0,0,0,0,6500.0
2997,83.0,4.0,3.0,52.2327845,20.9858342,90327.38888888888,10.0,1.0,0.0,1,0,0,1,0,6990.0
2998,90.0,0.0,3.0,52.4182042,16.8634464,93138.2,6.0,0.0,0.0,1,0,1,1,0,3000.0
2999,48.0,10.0,2.0,50.300605,18.7755331,148281.0,15.0,1.0,0.0,1,1,0,0,0,2200.0
3000,35.0,1.0,2.0,53.0136239,18.5797966,175852.0,17.0,1.0,0.0,1,1,0,0,0,1500.0
3001,45.0,4.0,2.0,53.13475039999999,23.1986324,268143.0,8.0,1.0,1.0,1,1,0,0,0,1999.0
3002,50.0,3.0,3.0,49.3091223,19.9607426,13154.6,14.0,0.0,0.0,0,0,0,0,0,3000.0
3003,85.66,1.0,4.0,52.1437572,21.05796,90327.38888888888,23.0,1.0,0.0,0,1,0,0,0,4500.0
3004,56.0,5.0,3.0,52.2264688,21.0992057,90327.38888888888,19.0,1.0,0.0,1,0,0,1,0,2600.0
3005,70.25,1.0,3.0,49.867903,19.0181879,156307.0,14.0,0.0,1.0,0,0,0,0,0,3100.0
3006,58.28,2.0,3.0,52.4468273,16.9237104,93138.2,4.0,1.0,1.0,1,1,0,0,0,3500.0
3007,20.0,2.0,1.0,52.3895186,16.8511706,93138.2,16.0,0.0,0.0,0,1,0,0,0,1399.0
3008,70.0,0.0,2.0,52.3767227,16.9130166,93138.2,16.0,0.0,0.0,0,1,1,1,1,2500.0
3009,60.0,8.0,3.0,54.3946252,18.6469395,420796.0,2.0,0.0,0.0,0,1,1,1,1,3500.0
3011,30.0,4.0,1.0,50.871528,20.6432995,7433.5,2.0,1.0,1.0,1,0,1,0,0,1800.0
3012,30.0,3.0,1.0,50.871587,20.6434989,7433.5,2.0,1.0,0.0,1,0,1,0,0,1700.0
3013,87.0,8.0,3.0,52.1365363,20.9739476,22394.0,7.0,1.0,0.0,1,0,1,0,0,6500.0
3014,22.0,0.0,1.0,53.0137902,18.5984437,175852.0,18.0,0.0,0.0,0,1,0,1,0,1250.0
3015,56.0,0.0,2.0,53.4118746,14.4963953,347786.0,13.0,1.0,0.0,0,1,1,0,0,3000.0
3016,36.0,1.0,2.0,52.2933234,20.928664,90327.38888888888,55.0,1.0,0.0,0,1,1,0,0,2500.0
3017,60.0,0.0,2.0,51.1132425,17.0812736,115516.8,12.0,0.0,1.0,0,0,1,0,0,4000.0
3018,61.0,0.0,3.0,54.1943219,16.1714908,96432.0,16.0,0.0,0.0,0,1,1,0,0,2500.0
3019,36.0,2.0,2.0,54.3519876,18.6557562,420796.0,73.0,0.0,0.0,0,1,0,1,0,3200.0
3020,43.0,2.0,2.0,51.1314145,16.9896314,115516.8,2.0,1.0,0.0,1,0,1,0,0,3300.0
3021,40.0,1.0,2.0,54.3946252,18.6469395,420796.0,5.0,1.0,0.0,1,0,1,0,0,2800.0
3022,45.0,1.0,2.0,51.1132425,17.0812736,115516.8,15.0,1.0,0.0,0,0,1,0,0,3000.0
3023,56.24,1.0,2.0,50.4747005,18.7961025,14730.555555555557,1.0,1.0,0.0,1,0,0,0,0,1200.0
3024,70.0,3.0,3.0,50.28626380000001,19.1040791,180262.0,15.0,0.0,0.0,1,1,1,0,0,2500.0
3025,37.0,2.0,2.0,53.4837486,18.753565,79063.0,19.0,0.0,0.0,0,1,1,1,0,1000.0
3026,65.0,0.0,3.0,54.5707832,18.3878224,20636.5,5.0,0.0,1.0,1,0,1,0,0,2800.0
3027,31.0,10.0,2.0,53.5520416,14.5720608,12485.833333333334,43.0,1.0,0.0,1,1,0,0,0,1900.0
3028,38.0,4.0,2.0,50.275659,19.0049552,261379.0,51.0,1.0,0.0,0,1,0,0,0,2400.0
3029,52.0,4.0,3.0,51.755862,19.418266,120202.8,43.0,1.0,0.0,0,1,0,0,0,2000.0
3030,55.0,3.0,2.0,54.3488908,18.6602938,420796.0,11.0,0.0,0.0,1,0,0,0,0,3900.0
3031,31.0,5.0,1.0,52.2358522,20.9875117,90327.38888888888,4.0,1.0,1.0,1,1,0,0,0,3300.0
3032,53.0,2.0,2.0,51.1599284,16.8758663,115516.8,8.0,1.0,1.0,1,1,0,0,0,2800.0
3033,44.75,2.0,2.0,50.0496037,22.0312034,185662.0,1.0,1.0,0.0,1,0,0,0,0,2200.0
3034,50.0,3.0,2.0,52.408829,16.9381321,93138.2,23.0,1.0,0.0,1,1,0,0,0,2200.0
3035,62.0,9.0,3.0,52.2343943,20.9891206,90327.38888888888,4.0,1.0,0.0,1,0,1,0,0,6200.0
